6.999763,-9.558890
6.677446,7.408741
3.818764,-5.026691
6.604333,-9.142588
3.846060,-5.082884
8.985120,-6.243251
7.582186,0.457287
7.763552,-3.873101
9.851074,-1.192222
18.093445,5.471783
18.091349,5.457510
9.401656,-6.357935
11.020509,-0.465677
18.628046,5.710076
10.269296,-0.569715
10.972075,-0.393305
7.454213,0.320674
10.950268,-0.277217
9.846499,-1.148060
-9.098939,3.838408
6.717399,-9.449559
11.011413,-0.452171
18.827322,3.455825
7.447285,-3.202595
6.591480,-9.077264
6.193498,-8.904238
7.255656,-3.231305
10.989616,-0.443506
6.515357,-9.064329
9.350119,-6.408414
3.752743,-5.069504
11.190307,-0.519882
3.671222,-4.477566
6.859073,-7.287136
6.379270,-9.642823
6.878548,-7.317711
9.841957,-1.188178
6.439934,-9.069172
18.465214,5.297969
6.375982,-9.353279
6.629010,-9.226681
9.850242,-1.192258
11.039016,-0.124517
6.478760,-9.445750
9.432886,-6.347262
0.225052,6.702422
9.408290,-6.393466
3.964832,-4.972673
6.977993,-9.296405
3.793375,-5.061514
7.344441,-3.268934
7.348682,-3.282558
6.380411,-9.609019
3.830153,-5.090430
9.295510,-6.328480
-9.089137,3.832693
9.225892,-6.472883
7.496881,0.349526
7.429428,-3.204688
3.875143,-5.048465
10.292543,-0.493993
19.062401,3.184014
11.075543,-0.147828
18.941034,3.272410
11.190752,-0.510753
3.831403,-4.885370
9.409956,-6.381032
6.709076,-9.346670
7.747066,0.628799
6.357687,-9.371724
6.775671,-9.576718
3.735416,-4.966263
6.883164,-7.305926
0.946673,3.877706
9.434162,-6.418346
7.492310,0.396506
10.565784,-0.258242
9.509645,-6.212380
3.839553,-5.099150
6.339406,-9.164466
7.582179,0.408278
7.478137,0.333669
6.992060,-9.543356
6.381612,-9.652663
11.042295,-0.446369
6.519217,-9.303841
11.227173,-0.511699
6.448294,7.387269
9.833885,-1.187094
1.014005,3.636266
11.042696,-0.145972
6.307316,-9.134765
9.575156,-6.142506
0.960074,3.800779
3.665424,-4.996601
7.497386,0.351288
6.145070,-2.937823
9.539946,-6.169185
7.585320,0.345927
0.311056,6.853813
